transaction_id,order_date,store_id,product_id,quantity,unit_price_eur,discount_pct,revenue_eur,payment_method
TX004107,2024-11-04,ST007,PR0005,3,1.55,0.1,4.19,pin
TX004108,2024-08-23,ST009,PR0023,6,1.96,0.15,10.0,app
TX004109,2024-11-14,ST007,PR0021,8,8.28,0.15,56.3,pin
TX004110,2024-05-01,ST010,PR0021,4,8.28,0.2,26.5,pin
TX004111,2024-04-13,ST007,PR0020,2,4.08,0,8.16,pin
TX004112,2024-06-07,ST010,PR0001,4,4.23,0.15,14.38,pin
TX004113,2024-04-03,ST001,PR0004,4,2.06,0,8.24,pin
TX004114,2024-03-02,ST001,PR0003,10,6.51,0,65.1,pin
TX004115,2024-09-05,ST010,PR0009,7,8.05,0,56.35,cash
TX004116,2024-05-25,ST001,PR0001,8,4.23,0.2,27.07,pin
TX004117,2024-03-12,ST007,PR0018,7,2.59,0.1,16.32,pin
TX004118,2024-06-07,ST008,PR0022,9,6.16,0.1,49.9,cash
TX004119,2024-06-01,ST008,PR0015,10,6.54,0.15,55.59,pin
TX004120,2024-02-15,ST007,PR0027,7,4.84,0,33.88,pin
TX004121,2024-08-06,ST001,PR0009,1,8.05,0,8.05,pin
TX004122,2024-07-27,ST004,PR0012,4,7.8,0,31.2,cash
TX004123,2024-04-11,ST007,PR0019,1,2.67,0.2,2.14,pin
TX004124,2024-10-16,ST008,PR0020,7,4.08,0,28.56,cash
TX004125,2024-02-10,ST010,PR0029,2,5.68,0.2,9.09,pin
TX004126,2024-03-11,ST004,PR0023,10,1.96,0.1,17.64,pin
TX004127,2024-04-15,ST010,PR0023,1,1.96,0,1.96,cash
TX004128,2024-01-05,ST002,PR0012,3,7.8,0,23.4,pin
TX004129,2024-09-27,ST004,PR0015,3,6.54,0.1,17.66,cash
TX004130,2024-06-02,ST010,PR0003,4,6.51,0,26.04,pin
TX004131,2024-09-25,ST010,PR0028,10,2.04,0.15,17.34,pin
TX004132,2024-11-09,ST007,PR0012,7,7.8,0,54.6,cash
TX004133,2024-05-06,ST005,PR0011,5,6.21,0,31.05,pin
TX004134,2024-06-06,ST005,PR0026,5,2.59,0,12.95,app
TX004135,2024-03-03,ST010,PR0019,7,2.67,0.15,15.89,pin
TX004136,2024-11-07,ST005,PR0027,4,4.84,0.2,15.49,pin
TX004137,2024-10-23,ST010,PR0010,8,2.37,0,18.96,pin
TX004138,2024-07-28,ST009,PR0001,5,4.23,0.15,17.98,pin
TX004139,2024-03-15,ST006,PR0002,4,3.07,0.15,10.44,app
TX004140,2024-08-03,ST008,PR0020,3,4.08,0.2,9.79,pin
TX004141,2024-10-21,ST010,PR0021,9,8.28,0.15,63.34,pin
TX004142,2024-02-21,ST001,PR0006,4,7.74,0,30.96,app
TX004143,2024-08-16,ST003,PR0002,3,3.07,0.2,7.37,pin
TX004144,2024-09-02,ST005,PR0016,1,6.0,0,6.0,app
TX004145,2024-06-27,ST007,PR0010,4,2.37,0.2,7.58,pin
TX004146,2024-06-21,ST003,PR0026,8,2.59,0.15,17.61,pin
TX004147,2024-01-20,ST005,PR0001,4,4.23,0,16.92,pin
TX004148,2024-10-17,ST007,PR0028,7,2.04,0,14.28,pin
TX004149,2024-03-16,ST001,PR0008,10,1.44,0.15,12.24,pin
TX004150,2024-03-13,ST002,PR0004,6,2.06,0,12.36,pin
TX004151,2024-08-24,ST006,PR0028,6,2.04,0.1,11.02,app
TX004152,2024-12-27,ST006,PR0013,10,3.07,0,30.7,app
TX004153,2024-06-21,ST007,PR0001,8,4.23,0.15,28.76,pin
TX004154,2024-10-20,ST005,PR0007,10,6.77,0,67.7,pin
TX004155,2024-10-09,ST006,PR0007,5,6.77,0,33.85,cash
TX004156,2024-07-17,ST004,PR0003,4,6.51,0,26.04,app
TX004157,2024-10-08,ST005,PR0002,6,3.07,0,18.42,pin
TX004158,2024-04-07,ST003,PR0006,7,7.74,0.2,43.34,pin
TX004159,2024-05-07,ST005,PR0010,4,2.37,0.1,8.53,pin
TX004160,2024-05-15,ST002,PR0007,7,6.77,0.2,37.91,pin
TX004161,2024-06-03,ST010,PR0022,4,6.16,0.1,22.18,cash
TX004162,2024-09-15,ST001,PR0026,7,2.59,0.15,15.41,pin
TX004163,2024-10-09,ST003,PR0023,6,1.96,0.2,9.41,app
TX004164,2024-05-23,ST001,PR0025,7,4.3,0.15,25.58,pin
TX004165,2024-11-30,ST008,PR0021,2,8.28,0.2,13.25,cash
TX004166,2024-05-26,ST004,PR0015,2,6.54,0,13.08,pin
TX004167,2024-06-03,ST001,PR0027,4,4.84,0,19.36,pin
TX004168,2024-04-26,ST001,PR0026,9,2.59,0,23.31,pin
TX004169,2024-03-23,ST007,PR0020,9,4.08,0,36.72,cash
TX004170,2024-06-22,ST003,PR0015,3,6.54,0,19.62,pin
TX004171,2024-04-12,ST010,PR0017,3,4.58,0,13.74,pin
TX004172,2024-01-05,ST006,PR0001,3,4.23,0,12.69,cash
TX004173,2024-10-20,ST001,PR0007,2,6.77,0,13.54,pin
TX004174,2024-01-12,ST007,PR0007,4,6.77,0,27.08,cash
TX004175,2024-08-13,ST002,PR0024,2,6.9,0.2,11.04,cash
TX004176,2024-08-21,ST008,PR0030,6,5.68,0,34.08,cash
TX004177,2024-03-13,ST006,PR0020,8,4.08,0.15,27.74,pin
TX004178,2024-05-07,ST006,PR0006,1,7.74,0,7.74,pin
TX004179,2024-01-29,ST004,PR0029,2,5.68,0,11.36,app
TX004180,2024-10-11,ST003,PR0027,5,4.84,0.1,21.78,pin
TX004181,2024-01-15,ST003,PR0009,4,8.05,0.2,25.76,pin
TX004182,2024-03-06,ST002,PR0010,9,2.37,0.1,19.2,app
TX004183,2024-01-09,ST003,PR0015,2,6.54,0.2,10.46,pin
TX004184,2024-12-04,ST006,PR0010,3,2.37,0,7.11,pin
TX004185,2024-08-12,ST009,PR0030,7,5.68,0,39.76,cash
TX004186,2024-02-22,ST008,PR0021,8,8.28,0.2,52.99,pin
TX004187,2024-05-13,ST010,PR0004,7,2.06,0.15,12.26,pin
TX004188,2024-05-15,ST009,PR0013,1,3.07,0,3.07,pin
TX004189,2024-10-01,ST008,PR0005,8,1.55,0.2,9.92,pin
TX004190,2024-06-22,ST003,PR0028,9,2.04,0,18.36,pin
TX004191,2024-06-11,ST006,PR0002,10,3.07,0.15,26.09,cash
TX004192,2024-07-20,ST005,PR0010,9,2.37,0.2,17.06,app
TX004193,2024-03-16,ST004,PR0016,4,6.0,0,24.0,cash
TX004194,2024-10-20,ST002,PR0026,2,2.59,0,5.18,pin
TX004195,2024-02-13,ST009,PR0002,2,3.07,0,6.14,cash
TX004196,2024-09-19,ST006,PR0008,1,1.44,0.2,1.15,app
TX004197,2024-07-31,ST002,PR0002,10,3.07,0.2,24.56,cash
TX004198,2024-01-26,ST001,PR0010,8,2.37,0.2,15.17,pin
TX004199,2024-11-02,ST010,PR0012,3,7.8,0,23.4,app
TX004200,2024-11-12,ST003,PR0023,5,1.96,0,9.8,app
TX004201,2024-06-11,ST003,PR0016,2,6.0,0,12.0,pin
TX004202,2024-03-13,ST005,PR0013,8,3.07,0.2,19.65,pin
TX004203,2024-04-22,ST003,PR0015,9,6.54,0,58.86,pin
TX004204,2024-07-03,ST002,PR0005,5,1.55,0,7.75,cash
TX004205,2024-03-31,ST005,PR0022,7,6.16,0,43.12,app
TX004206,2024-11-26,ST004,PR0028,7,2.04,0,14.28,pin
TX004207,2024-12-20,ST004,PR0027,9,4.84,0,43.56,pin
TX004208,2024-05-30,ST005,PR0015,5,6.54,0,32.7,app
TX004209,2024-09-22,ST010,PR0017,8,4.58,0.15,31.14,pin
TX004210,2024-01-07,ST003,PR0015,5,6.54,0,32.7,pin
TX004211,2024-07-10,ST009,PR0022,10,6.16,0.1,55.44,pin
TX004212,2024-02-06,ST004,PR0025,10,4.3,0,43.0,cash
TX004213,2024-09-11,ST003,PR0020,5,4.08,0.2,16.32,cash
TX004214,2024-08-06,ST006,PR0006,4,7.74,0.15,26.32,cash
TX004215,2024-04-29,ST008,PR0006,5,7.74,0.1,34.83,cash
TX004216,2024-06-12,ST010,PR0006,3,7.74,0,23.22,pin
TX004217,2024-01-09,ST006,PR0003,7,6.51,0.1,41.01,app
TX004218,2024-02-12,ST003,PR0026,3,2.59,0.15,6.6,pin
TX004219,2024-11-30,ST003,PR0019,6,2.67,0.2,12.82,pin
TX004220,2024-10-30,ST006,PR0004,5,2.06,0,10.3,cash
TX004221,2024-04-21,ST006,PR0005,1,1.55,0.15,1.32,pin
TX004222,2024-12-06,ST007,PR0013,10,3.07,0,30.7,pin
TX004223,2024-08-25,ST003,PR0021,3,8.28,0.1,22.36,app
TX004224,2024-05-31,ST007,PR0002,3,3.07,0.1,8.29,pin
TX004225,2024-06-20,ST001,PR0020,5,4.08,0.15,17.34,app
TX004226,2024-06-22,ST002,PR0007,2,6.77,0,13.54,pin
TX004227,2024-12-01,ST001,PR0025,9,4.3,0,38.7,pin
TX004228,2024-10-20,ST003,PR0028,9,2.04,0,18.36,pin
TX004229,2024-11-24,ST002,PR0006,2,7.74,0,15.48,pin
TX004230,2024-02-09,ST009,PR0024,6,6.9,0,41.4,pin
TX004231,2024-12-30,ST007,PR0018,6,2.59,0,15.54,app
TX004232,2024-08-01,ST005,PR0016,9,6.0,0.1,48.6,pin
TX004233,2024-02-23,ST006,PR0004,10,2.06,0.15,17.51,pin
TX004234,2024-10-11,ST005,PR0002,9,3.07,0.1,24.87,pin
TX004235,2024-03-09,ST003,PR0002,1,3.07,0.1,2.76,app
TX004236,2024-09-14,ST009,PR0015,8,6.54,0.2,41.86,cash
TX004237,2024-05-05,ST007,PR0017,6,4.58,0,27.48,cash
TX004238,2024-05-24,ST002,PR0024,7,6.9,0,48.3,app
TX004239,2024-08-10,ST003,PR0007,3,6.77,0,20.31,pin
TX004240,2024-11-08,ST003,PR0023,3,1.96,0.1,5.29,pin
TX004241,2024-02-08,ST005,PR0006,4,7.74,0,30.96,pin
TX004242,2024-01-24,ST005,PR0006,5,7.74,0.15,32.9,app
TX004243,2024-04-21,ST008,PR0010,2,2.37,0.2,3.79,app
TX004244,2024-10-17,ST010,PR0003,2,6.51,0.1,11.72,cash
TX004245,2024-03-19,ST010,PR0019,7,2.67,0.15,15.89,app
TX004246,2024-05-22,ST002,PR0023,10,1.96,0.15,16.66,pin
TX004247,2024-09-20,ST009,PR0004,4,2.06,0.2,6.59,pin
TX004248,2024-01-30,ST007,PR0029,4,5.68,0.1,20.45,cash
TX004249,2024-01-11,ST001,PR0023,3,1.96,0,5.88,pin
TX004250,2024-06-27,ST009,PR0024,4,6.9,0,27.6,pin
TX004251,2024-04-09,ST002,PR0013,9,3.07,0,27.63,pin
TX004252,2024-06-13,ST005,PR0011,1,6.21,0,6.21,pin
TX004253,2024-09-28,ST001,PR0018,4,2.59,0.2,8.29,pin
TX004254,2024-10-10,ST010,PR0030,3,5.68,0.1,15.34,pin
TX004255,2024-12-03,ST001,PR0025,10,4.3,0.15,36.55,pin
TX004256,2024-08-18,ST007,PR0018,7,2.59,0.2,14.5,pin
TX004257,2024-08-22,ST004,PR0030,7,5.68,0,39.76,pin
TX004258,2024-10-11,ST010,PR0029,4,5.68,0.15,19.31,cash
TX004259,2024-12-10,ST007,PR0007,4,6.77,0.1,24.37,pin
TX004260,2024-09-15,ST009,PR0021,6,8.28,0,49.68,cash
TX004261,2024-03-31,ST004,PR0015,7,6.54,0,45.78,cash
TX004262,2024-10-09,ST001,PR0025,5,4.3,0,21.5,pin
TX004263,2024-04-07,ST003,PR0022,3,6.16,0.15,15.71,pin
TX004264,2024-04-25,ST009,PR0005,10,1.55,0,15.5,app
TX004265,2024-04-24,ST008,PR0029,6,5.68,0,34.08,app
TX004266,2024-02-02,ST001,PR0016,9,6.0,0,54.0,cash
TX004267,2024-09-03,ST001,PR0013,8,3.07,0,24.56,cash
TX004268,2024-11-18,ST003,PR0027,6,4.84,0.15,24.68,pin
TX004269,2024-11-21,ST005,PR0017,9,4.58,0,41.22,pin
TX004270,2024-02-08,ST010,PR0005,10,1.55,0.1,13.95,cash
TX004271,2024-07-28,ST002,PR0015,2,6.54,0.15,11.12,pin
TX004272,2024-10-30,ST004,PR0019,7,2.67,0.15,15.89,app
TX004273,2024-12-20,ST008,PR0012,5,7.8,0.2,31.2,pin
TX004274,2024-12-11,ST003,PR0023,1,1.96,0.2,1.57,cash
TX004275,2024-07-11,ST009,PR0023,6,1.96,0.1,10.58,cash
TX004276,2024-03-28,ST010,PR0028,10,2.04,0,20.4,pin
TX004277,2024-03-11,ST005,PR0015,6,6.54,0,39.24,app
TX004278,2024-09-16,ST006,PR0019,10,2.67,0,26.7,pin
TX004279,2024-04-24,ST007,PR0009,10,8.05,0.2,64.4,pin
TX004280,2024-08-15,ST010,PR0029,5,5.68,0,28.4,app
TX004281,2024-01-12,ST008,PR0009,8,8.05,0.2,51.52,pin
TX004282,2024-11-12,ST005,PR0014,7,3.83,0.15,22.79,pin
TX004283,2024-08-12,ST008,PR0020,10,4.08,0.1,36.72,pin
TX004284,2024-10-14,ST008,PR0018,1,2.59,0.15,2.2,pin
TX004285,2024-12-17,ST006,PR0009,8,8.05,0.15,54.74,app
TX004286,2024-10-19,ST002,PR0013,5,3.07,0,15.35,app
TX004287,2024-04-09,ST005,PR0026,10,2.59,0.15,22.01,pin
TX004288,2024-07-29,ST008,PR0008,8,1.44,0,11.52,app
TX004289,2024-11-18,ST010,PR0007,6,6.77,0.1,36.56,app
TX004290,2024-09-30,ST010,PR0013,2,3.07,0,6.14,app
TX004291,2024-01-15,ST001,PR0010,5,2.37,0,11.85,app
TX004292,2024-03-26,ST001,PR0026,9,2.59,0.1,20.98,pin
TX004293,2024-03-28,ST003,PR0027,2,4.84,0,9.68,cash
TX004294,2024-03-12,ST007,PR0002,8,3.07,0.1,22.1,pin
TX004295,2024-10-10,ST001,PR0029,10,5.68,0,56.8,app
TX004296,2024-04-01,ST006,PR0018,5,2.59,0,12.95,app
TX004297,2024-02-23,ST009,PR0001,4,4.23,0.15,14.38,app
TX004298,2024-10-11,ST001,PR0028,4,2.04,0.2,6.53,pin
TX004299,2024-09-04,ST009,PR0022,5,6.16,0.15,26.18,pin
TX004300,2024-11-12,ST005,PR0024,10,6.9,0.1,62.1,pin
TX004301,2024-10-10,ST001,PR0014,6,3.83,0,22.98,pin
TX004302,2024-08-16,ST001,PR0030,6,5.68,0,34.08,pin
TX004303,2024-04-18,ST007,PR0022,1,6.16,0,6.16,cash
TX004304,2024-02-22,ST006,PR0029,10,5.68,0.15,48.28,pin
TX004305,2024-01-09,ST002,PR0013,6,3.07,0,18.42,app
TX004306,2024-05-13,ST009,PR0007,10,6.77,0.1,60.93,pin
TX004307,2024-08-09,ST009,PR0019,8,2.67,0,21.36,cash
TX004308,2024-01-10,ST003,PR0017,2,4.58,0.1,8.24,cash
TX004309,2024-11-25,ST004,PR0001,1,4.23,0,4.23,cash
TX004310,2024-07-09,ST005,PR0002,2,3.07,0,6.14,pin
TX004311,2024-06-04,ST010,PR0005,5,1.55,0.15,6.59,pin
TX004312,2024-07-20,ST006,PR0009,8,8.05,0.2,51.52,cash
TX004313,2024-10-13,ST003,PR0027,7,4.84,0,33.88,pin
TX004314,2024-01-20,ST002,PR0005,7,1.55,0,10.85,pin
TX004315,2024-06-25,ST008,PR0020,10,4.08,0.1,36.72,pin
TX004316,2024-06-10,ST003,PR0025,7,4.3,0,30.1,pin
TX004317,2024-03-04,ST004,PR0001,10,4.23,0,42.3,pin
TX004318,2024-11-21,ST005,PR0015,5,6.54,0,32.7,cash
TX004319,2024-06-06,ST005,PR0029,8,5.68,0.1,40.9,app
TX004320,2024-05-27,ST004,PR0012,6,7.8,0.15,39.78,app
TX004321,2024-08-11,ST004,PR0006,6,7.74,0,46.44,app
TX004322,2024-04-25,ST002,PR0001,6,4.23,0.1,22.84,pin
TX004323,2024-05-27,ST004,PR0024,6,6.9,0,41.4,pin
TX004324,2024-03-26,ST004,PR0002,10,3.07,0,30.7,cash
TX004325,2024-03-06,ST008,PR0003,3,6.51,0,19.53,pin
TX004326,2024-11-23,ST008,PR0021,3,8.28,0.1,22.36,pin
TX004327,2024-08-05,ST009,PR0018,5,2.59,0.2,10.36,pin
TX004328,2024-11-12,ST006,PR0018,6,2.59,0,15.54,app
TX004329,2024-06-15,ST005,PR0006,3,7.74,0.15,19.74,pin
TX004330,2024-12-14,ST006,PR0005,6,1.55,0.2,7.44,pin
TX004331,2024-07-26,ST008,PR0017,2,4.58,0,9.16,pin
TX004332,2024-11-10,ST001,PR0015,2,6.54,0,13.08,pin
TX004333,2024-01-27,ST001,PR0028,9,2.04,0.2,14.69,pin
TX004334,2024-06-06,ST008,PR0003,10,6.51,0,65.1,cash
TX004335,2024-06-06,ST006,PR0016,5,6.0,0,30.0,pin
TX004336,2024-07-01,ST009,PR0010,3,2.37,0.1,6.4,pin
TX004337,2024-02-27,ST010,PR0004,8,2.06,0,16.48,pin
TX004338,2024-12-25,ST005,PR0015,10,6.54,0,65.4,pin
TX004339,2024-11-04,ST004,PR0002,4,3.07,0,12.28,cash
TX004340,2024-09-18,ST004,PR0001,9,4.23,0,38.07,pin
TX004341,2024-09-28,ST002,PR0014,4,3.83,0,15.32,pin
TX004342,2024-05-02,ST003,PR0030,9,5.68,0.15,43.45,cash
TX004343,2024-01-20,ST009,PR0016,9,6.0,0.15,45.9,pin
TX004344,2024-10-12,ST008,PR0012,2,7.8,0,15.6,app
TX004345,2024-08-31,ST009,PR0001,4,4.23,0,16.92,cash
TX004346,2024-04-04,ST006,PR0022,6,6.16,0,36.96,pin
TX004347,2024-03-03,ST007,PR0023,8,1.96,0,15.68,pin
TX004348,2024-12-04,ST004,PR0030,4,5.68,0,22.72,cash
TX004349,2024-09-19,ST010,PR0004,1,2.06,0.15,1.75,pin
TX004350,2024-07-01,ST004,PR0022,7,6.16,0.1,38.81,pin
TX004351,2024-05-22,ST008,PR0016,7,6.0,0,42.0,cash
TX004352,2024-07-12,ST010,PR0019,3,2.67,0.1,7.21,pin
TX004353,2024-06-07,ST003,PR0007,4,6.77,0.1,24.37,app
TX004354,2024-11-05,ST007,PR0009,10,8.05,0.1,72.45,pin
TX004355,2024-06-23,ST010,PR0020,1,4.08,0.15,3.47,app
TX004356,2024-01-15,ST009,PR0004,1,2.06,0,2.06,app
TX004357,2024-10-10,ST010,PR0016,6,6.0,0,36.0,pin
TX004358,2024-09-29,ST006,PR0027,4,4.84,0.2,15.49,pin
TX004359,2024-02-18,ST007,PR0018,2,2.59,0.15,4.4,app
TX004360,2024-05-28,ST005,PR0006,5,7.74,0.2,30.96,cash
TX004361,2024-05-21,ST005,PR0025,9,4.3,0.15,32.89,app
TX004362,2024-12-09,ST010,PR0024,10,6.9,0.1,62.1,pin
TX004363,2024-08-12,ST008,PR0018,3,2.59,0,7.77,pin
TX004364,2024-11-21,ST003,PR0012,10,7.8,0.15,66.3,app
TX004365,2024-02-26,ST003,PR0002,10,3.07,0,30.7,pin
TX004366,2024-08-13,ST009,PR0015,10,6.54,0.2,52.32,app
TX004367,2024-12-04,ST005,PR0027,2,4.84,0,9.68,app
TX004368,2024-10-03,ST008,PR0021,4,8.28,0.15,28.15,pin
TX004369,2024-08-24,ST010,PR0030,1,5.68,0,5.68,app
TX004370,2024-06-02,ST002,PR0030,5,5.68,0,28.4,pin
TX004371,2024-04-15,ST009,PR0016,7,6.0,0,42.0,cash
TX004372,2024-09-24,ST004,PR0003,2,6.51,0,13.02,pin
TX004373,2024-04-17,ST007,PR0017,9,4.58,0,41.22,app
TX004374,2024-02-28,ST010,PR0019,2,2.67,0,5.34,cash
TX004375,2024-10-02,ST010,PR0009,2,8.05,0,16.1,pin
TX004376,2024-01-12,ST010,PR0022,10,6.16,0.2,49.28,pin
TX004377,2024-02-23,ST001,PR0015,8,6.54,0.15,44.47,pin
TX004378,2024-06-10,ST007,PR0018,3,2.59,0.1,6.99,app
TX004379,2024-04-16,ST002,PR0027,4,4.84,0,19.36,pin
TX004380,2024-09-15,ST008,PR0025,9,4.3,0,38.7,pin
TX004381,2024-12-08,ST007,PR0007,6,6.77,0,40.62,pin
TX004382,2024-03-03,ST010,PR0019,2,2.67,0,5.34,pin
TX004383,2024-01-06,ST003,PR0028,4,2.04,0.15,6.94,app
TX004384,2024-08-30,ST006,PR0005,5,1.55,0.2,6.2,pin
TX004385,2024-03-03,ST001,PR0024,4,6.9,0.1,24.84,app
TX004386,2024-01-31,ST002,PR0011,9,6.21,0.15,47.51,app
TX004387,2024-03-03,ST001,PR0010,1,2.37,0,2.37,pin
TX004388,2024-06-02,ST004,PR0023,4,1.96,0.1,7.06,cash
TX004389,2024-02-05,ST009,PR0030,6,5.68,0.2,27.26,cash
TX004390,2024-04-15,ST003,PR0025,7,4.3,0.1,27.09,cash
TX004391,2024-02-10,ST009,PR0023,4,1.96,0,7.84,app
TX004392,2024-07-24,ST006,PR0008,10,1.44,0,14.4,pin
TX004393,2024-11-12,ST006,PR0023,1,1.96,0,1.96,app
TX004394,2024-06-13,ST005,PR0003,7,6.51,0,45.57,cash
TX004395,2024-12-06,ST006,PR0003,4,6.51,0.2,20.83,cash
TX004396,2024-07-11,ST010,PR0019,4,2.67,0.1,9.61,pin
TX004397,2024-07-01,ST002,PR0026,6,2.59,0,15.54,cash
TX004398,2024-05-28,ST010,PR0013,4,3.07,0.2,9.82,pin
TX004399,2024-12-03,ST004,PR0027,3,4.84,0.15,12.34,cash
TX004400,2024-09-05,ST003,PR0015,3,6.54,0,19.62,app
TX004401,2024-10-31,ST007,PR0025,7,4.3,0.2,24.08,cash
TX004402,2024-01-03,ST005,PR0030,6,5.68,0,34.08,pin
TX004403,2024-09-23,ST005,PR0013,2,3.07,0,6.14,pin
TX004404,2024-12-26,ST002,PR0003,7,6.51,0,45.57,app
TX004405,2024-12-22,ST004,PR0011,8,6.21,0.2,39.74,pin
TX004406,2024-10-01,ST001,PR0014,5,3.83,0,19.15,pin
TX004407,2024-03-04,ST009,PR0007,1,6.77,0.2,5.42,app
TX004408,2024-01-01,ST001,PR0016,3,6.0,0,18.0,pin
TX004409,2024-03-14,ST007,PR0014,8,3.83,0,30.64,pin
TX004410,2024-09-17,ST005,PR0009,2,8.05,0.2,12.88,pin
TX004411,2024-08-20,ST004,PR0017,2,4.58,0.15,7.79,app
TX004412,2024-06-11,ST010,PR0030,4,5.68,0,22.72,cash
TX004413,2024-10-21,ST007,PR0014,1,3.83,0.1,3.45,pin
TX004414,2024-12-21,ST001,PR0021,10,8.28,0.2,66.24,app
TX004415,2024-03-29,ST005,PR0017,3,4.58,0.15,11.68,app
TX004416,2024-09-17,ST006,PR0025,8,4.3,0,34.4,pin
TX004417,2024-02-27,ST009,PR0027,4,4.84,0,19.36,cash
TX004418,2024-03-10,ST005,PR0004,8,2.06,0.1,14.83,pin
TX004419,2024-01-11,ST009,PR0026,7,2.59,0.15,15.41,pin
TX004420,2024-02-24,ST001,PR0027,7,4.84,0,33.88,pin
TX004421,2024-06-05,ST009,PR0019,4,2.67,0.15,9.08,pin
TX004422,2024-09-16,ST008,PR0007,8,6.77,0.15,46.04,cash
TX004423,2024-11-29,ST004,PR0017,6,4.58,0,27.48,pin
TX004424,2024-07-26,ST008,PR0025,5,4.3,0.1,19.35,pin
TX004425,2024-05-08,ST001,PR0008,2,1.44,0.2,2.3,app
TX004426,2024-01-07,ST006,PR0030,10,5.68,0,56.8,pin
TX004427,2024-09-19,ST009,PR0001,7,4.23,0,29.61,pin
TX004428,2024-07-21,ST003,PR0012,3,7.8,0,23.4,pin
TX004429,2024-05-14,ST004,PR0021,2,8.28,0,16.56,pin
TX004430,2024-11-08,ST006,PR0024,1,6.9,0.2,5.52,cash
TX004431,2024-08-24,ST005,PR0001,3,4.23,0,12.69,pin
TX004432,2024-01-11,ST008,PR0023,1,1.96,0.2,1.57,app
TX004433,2024-12-26,ST004,PR0004,5,2.06,0.15,8.76,pin
TX004434,2024-05-18,ST009,PR0025,6,4.3,0,25.8,pin
TX004435,2024-01-31,ST010,PR0016,10,6.0,0.2,48.0,pin
TX004436,2024-02-20,ST009,PR0005,3,1.55,0,4.65,cash
TX004437,2024-01-15,ST009,PR0024,10,6.9,0.2,55.2,cash
TX004438,2024-03-18,ST007,PR0009,7,8.05,0.15,47.9,pin
TX004439,2024-04-03,ST008,PR0012,3,7.8,0,23.4,pin
TX004440,2024-03-14,ST005,PR0010,3,2.37,0,7.11,pin
TX004441,2024-03-29,ST009,PR0004,7,2.06,0,14.42,app
TX004442,2024-01-27,ST007,PR0007,1,6.77,0,6.77,app
TX004443,2024-08-08,ST004,PR0023,2,1.96,0.1,3.53,pin
TX004444,2024-08-31,ST007,PR0005,1,1.55,0.15,1.32,cash
TX004445,2024-12-21,ST001,PR0002,3,3.07,0,9.21,pin
TX004446,2024-10-31,ST007,PR0025,6,4.3,0,25.8,cash
TX004447,2024-03-10,ST004,PR0019,2,2.67,0,5.34,cash
TX004448,2024-10-05,ST006,PR0001,10,4.23,0,42.3,cash
TX004449,2024-08-31,ST001,PR0011,10,6.21,0,62.1,pin
TX004450,2024-09-10,ST010,PR0005,4,1.55,0,6.2,pin
TX004451,2024-01-14,ST008,PR0007,8,6.77,0.15,46.04,pin
TX004452,2024-04-07,ST003,PR0021,1,8.28,0.1,7.45,pin
TX004453,2024-02-17,ST007,PR0007,2,6.77,0.15,11.51,app
TX004454,2024-01-22,ST007,PR0016,9,6.0,0,54.0,cash
TX004455,2024-03-13,ST005,PR0004,3,2.06,0,6.18,pin
TX004456,2024-12-29,ST002,PR0024,5,6.9,0.1,31.05,cash
TX004457,2024-02-26,ST002,PR0006,10,7.74,0.15,65.79,cash
TX004458,2024-01-04,ST004,PR0009,8,8.05,0,64.4,cash
TX004459,2024-01-28,ST005,PR0027,3,4.84,0,14.52,pin
TX004460,2024-03-08,ST002,PR0012,3,7.8,0,23.4,cash
TX004461,2024-01-08,ST004,PR0011,3,6.21,0,18.63,app
TX004462,2024-05-18,ST001,PR0005,2,1.55,0.2,2.48,app
TX004463,2024-05-19,ST008,PR0024,5,6.9,0.1,31.05,pin
TX004464,2024-07-11,ST003,PR0001,10,4.23,0,42.3,cash
TX004465,2024-11-24,ST004,PR0011,6,6.21,0,37.26,pin
TX004466,2024-08-28,ST008,PR0003,7,6.51,0.2,36.46,app
TX004467,2024-06-02,ST003,PR0001,9,4.23,0.2,30.46,pin
TX004468,2024-06-25,ST006,PR0019,6,2.67,0.15,13.62,pin
TX004469,2024-07-14,ST002,PR0005,1,1.55,0,1.55,app
TX004470,2024-12-07,ST010,PR0011,2,6.21,0.15,10.56,pin
TX004471,2024-03-28,ST005,PR0018,7,2.59,0.1,16.32,app
TX004472,2024-10-01,ST009,PR0009,7,8.05,0.1,50.72,cash
TX004473,2024-09-20,ST008,PR0005,7,1.55,0,10.85,cash
TX004474,2024-01-31,ST005,PR0017,1,4.58,0.15,3.89,pin
TX004475,2024-08-21,ST004,PR0001,5,4.23,0.15,17.98,cash
TX004476,2024-12-02,ST002,PR0003,9,6.51,0.15,49.8,app
TX004477,2024-01-17,ST010,PR0010,8,2.37,0.15,16.12,pin
TX004478,2024-02-13,ST001,PR0010,7,2.37,0,16.59,cash
TX004479,2024-10-19,ST007,PR0030,9,5.68,0,51.12,app
TX004480,2024-11-16,ST006,PR0027,3,4.84,0,14.52,pin
TX004481,2024-05-22,ST007,PR0009,9,8.05,0.15,61.58,pin
TX004482,2024-08-17,ST002,PR0017,1,4.58,0,4.58,pin
TX004483,2024-10-20,ST005,PR0014,9,3.83,0,34.47,cash
TX004484,2024-04-05,ST003,PR0023,3,1.96,0,5.88,pin
TX004485,2024-03-26,ST008,PR0024,4,6.9,0.2,22.08,pin
